perc_change,high_perc,low_perc,age,liq,mcap,vol,m5,h1,h6,h24,watch_start_time,watch_end_time,watch_id
-29.26,14.56,-45.37,17,48000.00,169000.00,477000.00,2.65,125.00,125.00,125.00,2025-07-24 20:20:26,2025-07-24 20:30:27,2d5736b4-a1bc-4c88-bf7c-a1e1389c84d1
49.98,94.84,-3.15,432000,288000.00,3000000.00,1600000.00,25.89,9843.00,9843.00,8482.00,2025-07-24 20:32:00,2025-07-24 20:42:00,e3a5d53d-6f62-470e-b3a2-b49ff3300e75
3.88,3.88,-2.03,540,174000.00,3700000.00,1100000.00,-5.77,-6.33,1487.00,342.00,2025-07-24 20:43:35,2025-07-24 20:53:36,0e9370a4-60d0-4e3f-b075-f5f1af1c6e97
28.92,34.74,-1.23,259200,81000.00,525000.00,378000.00,0.37,140.00,7653.00,7653.00,2025-07-24 20:55:10,2025-07-24 21:05:11,e4df7ef9-28d1-4508-a557-91c8d730df27
8.20,8.20,-5.78,259200,96000.00,739000.00,412000.00,9.38,228.00,10812.00,10812.00,2025-07-24 21:07:55,2025-07-24 21:17:56,4871c704-be77-46f2-99d8-35a08c342ee3
-12.29,4.28,-14.24,432000,260000.00,2400000.00,4500000.00,-7.70,51.47,7692.00,6625.00,2025-07-24 21:19:30,2025-07-24 21:29:30,4f0ef432-b26a-47d7-b6b1-1bd5bd850994
-9.05,0.00,-13.69,11520,54000.00,138000.00,209000.00,11.67,10.06,136.00,158.00,2025-07-24 21:31:08,2025-07-24 21:41:09,e7684c3e-2a82-4a26-bf9d-85a3da19dc20
4.94,5.34,-0.88,11520,51000.00,125000.00,214000.00,2.98,-3.40,115.00,132.00,2025-07-24 21:42:43,2025-07-24 21:52:44,7db4e2e1-92e8-4227-bcd6-48962011e7b7
-44.04,4.20,-51.62,49,47000.00,163000.00,703000.00,-6.27,117.00,117.00,117.00,2025-07-24 21:54:19,2025-07-24 22:04:19,76e5cf3e-ccf2-4fdb-bbea-8bdeba9e29a1
-2.48,0.00,-7.03,1440,100000.00,635000.00,3800000.00,1.89,5.69,127.00,1620.00,2025-07-24 22:05:53,2025-07-24 22:15:54,db6834f0-0b10-485f-9716-eda645e8d6aa
-4.18,0.00,-4.28,7200,109000.00,624000.00,1100000.00,-0.75,0.90,106.00,13.11,2025-07-24 22:18:59,2025-07-24 22:28:59,d3d16b77-0e11-428a-beba-f3b6d460e9aa
59.70,64.59,-5.25,19,47000.00,168000.00,467000.00,38.08,124.00,124.00,124.00,2025-07-24 22:30:37,2025-07-24 22:40:38,d35df76c-5fee-4734-b785-b316634ac70f
-27.13,8.06,-39.92,17,205000.00,5300000.00,1200000.00,11.27,655.00,655.00,655.00,2025-07-24 22:42:11,2025-07-24 22:52:11,55b7f005-b6dc-48f4-84b5-d20d5521b4bc
-15.40,29.05,-49.27,29,164000.00,3400000.00,1800000.00,15.05,390.00,390.00,390.00,2025-07-24 22:53:47,2025-07-24 23:03:47,6b47f318-5a3a-4d27-9cb9-377d9e215d67
-96.36,2.26,-96.36,48,43000.00,132000.00,1000000.00,11.41,70.55,70.55,70.55,2025-07-24 23:16:52,2025-07-24 23:26:53,affac373-5446-48cd-96eb-625987f0aef9
453.55,490.05,-15.88,14,50000.00,181000.00,973000.00,61.48,146.00,146.00,146.00,2025-07-24 23:32:48,2025-07-24 23:42:49,d4037a47-6e6a-4175-b9e7-721011fe6485
42.44,42.44,-9.99,25,145000.00,1300000.00,2600000.00,75.87,1794.00,1794.00,1794.00,2025-07-24 23:44:24,2025-07-24 23:54:25,de799537-8131-438d-bf60-d41dedf0097b
19.94,19.94,0.00,43,147000.00,2800000.00,511000.00,3.67,86.35,86.35,86.35,2025-07-24 23:57:09,2025-07-25 00:07:09,8e244494-2a8e-4b36-a330-4ac782310f77
18.30,18.66,-0.53,55,164000.00,3600000.00,636000.00,10.92,134.00,134.00,134.00,2025-07-25 00:08:44,2025-07-25 00:18:45,7789fdfe-6a33-4b84-b432-a773a1638ffe
5.14,6.81,-0.15,28800,1100000.00,42900000.00,10300000.00,2.64,14.08,21.35,40.55,2025-07-25 00:21:49,2025-07-25 00:31:49,836481a8-cf2e-4a8f-974d-1dcddf68e60b
15.35,18.05,-1.41,19,46000.00,161000.00,524000.00,18.30,120.00,120.00,120.00,2025-07-25 00:33:23,2025-07-25 00:43:24,ede017c2-8e1d-4d89-bcf3-d0e4584c2f39
4.39,38.33,-9.48,1440,64000.00,262000.00,919000.00,1.44,360.00,715.00,472.00,2025-07-25 00:44:57,2025-07-25 00:54:58,2a03800e-ef85-4e27-b652-cbcc0f803b72
-6.16,8.47,-14.63,1440,61000.00,250000.00,1000000.00,-9.22,130.00,622.00,380.00,2025-07-25 00:56:34,2025-07-25 01:06:34,95ca454b-0510-4209-9ba7-70ba1c5b9d50
-12.01,12.37,-37.78,60,46000.00,164000.00,573000.00,41.25,298.00,124.00,124.00,2025-07-25 01:08:12,2025-07-25 01:18:13,4a920dc8-de20-4774-827d-d4a5077386a3
-13.48,12.08,-23.39,60,44000.00,144000.00,639000.00,7.66,227.00,95.96,95.96,2025-07-25 01:19:47,2025-07-25 01:29:47,0e66c6b6-3a8b-4d1a-bc17-11023e053ace
1.42,28.77,-6.13,11,41000.00,133000.00,148000.00,-2.17,74.95,74.95,74.95,2025-07-25 01:31:21,2025-07-25 01:41:21,3c235dc3-5f25-4810-9b7b-085ee7ceebd3
23.79,27.70,-1.50,60,35000.00,99000.00,165000.00,6.18,4.37,35.12,35.12,2025-07-25 01:43:07,2025-07-25 01:53:08,c1075a8f-45c5-4306-800d-d77d5a026186
26.52,31.87,-21.07,34,48000.00,182000.00,510000.00,3.84,139.00,139.00,139.00,2025-07-25 01:54:42,2025-07-25 02:04:43,d8ba6d82-2599-4396-82e0-886bc3048bda
18.86,39.76,-4.54,120,50000.00,195000.00,512000.00,20.17,378.00,166.00,166.00,2025-07-25 02:07:28,2025-07-25 02:17:29,d1f83123-849d-4a3e-a199-bbae0799c066
-3.91,22.59,-15.99,180,51000.00,200000.00,572000.00,18.62,671.00,172.00,172.00,2025-07-25 02:19:04,2025-07-25 02:29:05,d70e2b83-b02d-41f6-a501-63e4686d086e
1.30,10.37,-2.93,7200,126000.00,817000.00,1300000.00,3.82,17.74,47.46,-5.84,2025-07-25 02:30:38,2025-07-25 02:40:39,36d4204d-aeec-4188-95de-41b1b9174f41
-0.53,5.90,-0.53,7200,129000.00,852000.00,1300000.00,3.09,17.88,53.73,-2.55,2025-07-25 02:42:12,2025-07-25 02:52:13,9d0470a7-3aab-4c42-8cc4-08bed87c9456
4.53,51.52,-14.10,30,50000.00,175000.00,1300000.00,60.22,139.00,139.00,139.00,2025-07-25 02:53:48,2025-07-25 03:03:49,b50f69c8-1d33-474b-a731-8d64478e2285
-1.46,7.48,-4.11,56,44000.00,150000.00,439000.00,-1.55,92.50,92.50,92.50,2025-07-25 03:05:24,2025-07-25 03:15:24,c4658c4d-f30b-4eb0-b9b9-3c278550c718
-10.79,15.23,-29.08,53,49000.00,176000.00,1600000.00,-9.78,141.00,141.00,141.00,2025-07-25 03:16:58,2025-07-25 03:26:58,eb44b06e-1d2a-40b4-bbec-c51c83748ea7
47.90,57.13,-7.65,30,49000.00,171000.00,1200000.00,21.77,119.00,119.00,119.00,2025-07-25 03:28:33,2025-07-25 03:38:33,a47796d0-6227-480e-ad81-3ec3385d97bb
-58.13,8.86,-58.13,41,63000.00,283000.00,1400000.00,11.38,262.00,262.00,262.00,2025-07-25 03:40:08,2025-07-25 03:50:09,7dda704e-06e2-4796-827d-14fe13fa6dd7
14.99,15.35,-1.41,52,179000.00,4300000.00,536000.00,5.86,105.00,105.00,105.00,2025-07-25 03:51:44,2025-07-25 04:01:44,17d6a1d0-d011-4030-a7f3-70d6aac65a51
4.64,5.58,-5.75,60,195000.00,5000000.00,674000.00,9.91,125.00,141.00,141.00,2025-07-25 04:03:20,2025-07-25 04:13:20,35e4ee09-0b03-44a1-853c-bddf04d881ae
1.69,21.43,0.00,240,35000.00,100000.00,248000.00,3.17,18.88,37.96,37.96,2025-07-25 04:14:54,2025-07-25 04:24:54,706c9ad3-d7cb-49c1-8f3b-41d5bd3777a1
6.49,6.62,-3.87,120,56000.00,238000.00,1200000.00,5.96,48.24,204.00,204.00,2025-07-25 04:27:38,2025-07-25 04:37:38,702aae7b-c944-4f37-aa3e-51cf3ea56824
15.93,15.93,0.00,59,46000.00,171000.00,101000.00,-9.36,135.00,135.00,135.00,2025-07-25 04:39:11,2025-07-25 04:49:12,5ac9944f-6cf6-4597-91a9-d3580dc33c79
5.87,11.69,-1.29,60,48000.00,184000.00,110000.00,-3.28,73.32,153.00,153.00,2025-07-25 04:50:45,2025-07-25 05:00:46,e0dcdfe4-7c80-49f0-b5ae-b8c7ddf9152c
-13.66,0.00,-14.27,1440,104000.00,705000.00,3900000.00,4.15,60.93,54.72,298.00,2025-07-25 05:02:24,2025-07-25 05:12:24,033b0e65-3fa2-4c4c-808e-53a06a9823bd
-1.23,0.00,-1.96,5760,112000.00,705000.00,840000.00,-1.27,14.91,32.00,6.93,2025-07-25 05:14:03,2025-07-25 05:24:04,b0eb6ad4-8db8-4d90-aa9a-94b314f50e31
14.57,14.57,-3.22,300,259000.00,5700000.00,944000.00,6.20,-2.55,311.00,311.00,2025-07-25 05:25:37,2025-07-25 05:35:37,c198cc2d-3176-425e-87a1-258bced2f0ae
-2.10,11.57,-5.23,300,265000.00,6700000.00,959000.00,10.22,23.07,383.00,383.00,2025-07-25 05:37:11,2025-07-25 05:47:12,ef7b6461-ae14-457e-8462-81bde6c1ef43
-31.59,2.73,-40.18,39,56000.00,239000.00,500000.00,15.97,225.00,225.00,225.00,2025-07-25 05:48:45,2025-07-25 05:58:46,3f4d29aa-e9f1-49e6-b27f-725ce185fd8f
-21.56,19.15,-32.47,52,49000.00,179000.00,596000.00,19.32,144.00,144.00,144.00,2025-07-25 06:01:50,2025-07-25 06:11:51,edc2d1b3-4da9-4129-91d9-f19f3d895b1f
-9.96,7.30,-31.64,48,39000.00,109000.00,1200000.00,0.45,47.51,47.51,47.51,2025-07-25 06:13:26,2025-07-25 06:23:26,6b94293b-5e63-4464-9913-121f24651f4c
5.63,58.03,-5.72,60,41000.00,118000.00,1300000.00,24.51,12.33,59.37,59.37,2025-07-25 06:25:05,2025-07-25 06:35:05,3a059b46-5303-468c-9628-f9701c79a125
8.93,10.15,-0.56,129600,639000.00,3900000.00,1500000.00,5.41,14.87,38.96,97.86,2025-07-25 06:43:40,2025-07-25 06:53:41,6b37b579-2b15-4975-afa8-0caec2f1ec83
-6.80,0.28,-17.49,129600,664000.00,4200000.00,1600000.00,3.20,19.13,45.66,112.00,2025-07-25 06:55:15,2025-07-25 07:05:16,c003dc3e-3ecd-4e4a-af9f-84682233cc33
-6.76,2.81,-6.76,8640,116000.00,705000.00,1100000.00,0.46,25.69,72.38,-4.91,2025-07-25 07:06:50,2025-07-25 07:16:50,57ed349e-7d84-494c-a10a-2ee8784a79a5
5.89,29.12,-7.63,45,44000.00,147000.00,455000.00,28.93,94.76,94.76,94.76,2025-07-25 07:18:23,2025-07-25 07:28:23,b531b74b-89d7-4529-aea0-fbe7dc9a5b5e
13.94,13.99,-14.59,57,49000.00,184000.00,535000.00,4.14,144.00,144.00,144.00,2025-07-25 07:29:58,2025-07-25 07:39:58,4558234e-bb74-4b83-8f3c-38ceea6c985a
4.34,14.32,-3.49,11520,275000.00,3400000.00,1900000.00,-2.26,37.59,76.07,46.86,2025-07-25 07:41:31,2025-07-25 07:51:33,b86f7e94-47c9-4b2b-8755-cd869433720c
5.30,8.13,0.00,11520,278000.00,3500000.00,1900000.00,-9.40,37.46,77.80,57.51,2025-07-25 07:53:06,2025-07-25 08:03:06,8579417f-a580-406e-a80a-fd5e450c6ace
5.96,9.04,-14.50,240,41000.00,118000.00,1300000.00,27.97,93.30,59.78,59.78,2025-07-25 08:04:40,2025-07-25 08:14:40,64edf26c-f1ec-40b2-b019-f6802c926ae3
-16.59,0.25,-17.06,240,39000.00,112000.00,1300000.00,-4.76,77.31,51.06,51.06,2025-07-25 08:17:25,2025-07-25 08:27:25,ba706ce2-e1dd-430e-8d5c-7c32954c098f
-21.36,11.30,-23.49,33,46000.00,135000.00,437000.00,8.29,81.17,81.17,81.17,2025-07-25 08:28:58,2025-07-25 08:38:59,4d768953-6349-4b5e-acaa-ab04f3b56cba
20.74,48.06,-14.49,18,41000.00,123000.00,742000.00,-3.22,66.35,66.35,66.35,2025-07-25 08:40:33,2025-07-25 08:50:33,884196e4-f2d5-4c67-87c7-92bbf3e8b666
1.39,2.02,-0.63,12960,212000.00,2200000.00,1300000.00,-1.27,17.63,37.53,-3.09,2025-07-25 08:52:07,2025-07-25 09:02:08,5f4721fd-f1e8-4a33-ad5c-680ca42289db
5.52,17.39,-9.68,35,63000.00,306000.00,438000.00,3.41,199.00,199.00,199.00,2025-07-25 09:03:42,2025-07-25 09:13:43,6dc4b077-79a7-4534-9cec-2750a2a52d6e
5.60,20.91,-0.89,46,66000.00,330000.00,680000.00,2.13,223.00,223.00,223.00,2025-07-25 09:15:17,2025-07-25 09:25:18,5a56474a-f2d6-495f-91c2-deeab4b0e0cb
35.62,35.62,-1.54,31,58000.00,251000.00,523000.00,56.99,216.00,216.00,216.00,2025-07-25 09:26:52,2025-07-25 09:36:53,cd0f9afc-5695-4283-83f6-c5cac71a6cd7
-57.27,0.00,-67.39,43,67000.00,335000.00,727000.00,24.62,321.00,321.00,321.00,2025-07-25 09:38:26,2025-07-25 09:48:27,2ca9b15b-e258-4a5f-94ad-e79fdf1b1598
2.43,54.57,-1.46,32,29000.00,100000.00,907000.00,19.52,128.00,128.00,128.00,2025-07-25 09:50:01,2025-07-25 10:00:01,e4057a6b-6ed8-4e8c-aa89-baa23da06c55
31.15,41.59,-10.70,60,40000.00,115000.00,1100000.00,8.34,38.09,56.58,56.58,2025-07-25 10:01:35,2025-07-25 10:11:36,36e735b4-af4b-4efa-9911-8877c7d1fe2c
17.15,36.39,-5.74,60,43000.00,134000.00,866000.00,22.68,104.00,81.44,81.44,2025-07-25 10:14:45,2025-07-25 10:24:46,12415aec-f960-48e9-92b4-866b670d8cae
14.93,30.73,-22.83,60,45000.00,150000.00,928000.00,1.86,40.38,103.00,103.00,2025-07-25 10:27:29,2025-07-25 10:37:30,19ea0a62-5bc0-40a6-b55f-22d634ec015b
-37.78,47.18,-43.57,13,59000.00,183000.00,663000.00,54.42,147.00,147.00,147.00,2025-07-25 10:39:04,2025-07-25 10:49:04,49dd868e-ea24-4d04-946a-b786215fdeb9
-9.12,0.40,-9.77,14400,199000.00,1900000.00,1400000.00,-6.05,-2.98,61.75,-9.51,2025-07-25 10:50:37,2025-07-25 11:00:38,e32cdee6-e722-4bd4-afd8-6eccb7fb9b44
17.19,21.72,-23.33,37,67000.00,193000.00,1100000.00,-2.91,161.00,161.00,161.00,2025-07-25 11:02:13,2025-07-25 11:12:14,0b6229f8-e96e-4be5-bcff-664a81463b37
-6.00,0.79,-9.57,5760,69000.00,250000.00,441000.00,-3.57,33.90,88.37,57.63,2025-07-25 11:13:47,2025-07-25 11:23:48,586ba9cc-1c0d-4c5a-a437-aeddf643cb39
1.26,1.34,-4.87,5760,66000.00,228000.00,459000.00,-9.63,23.20,49.02,53.60,2025-07-25 11:25:21,2025-07-25 11:35:22,4b3f5bce-307a-4b42-8c0f-b46644c63028
53.16,78.97,-21.18,46,39000.00,112000.00,681000.00,51.88,39.05,39.05,39.05,2025-07-25 11:36:59,2025-07-25 11:47:00,505cf957-23d6-4601-bb09-7c58e6639b66
26.65,50.65,-10.82,60,47000.00,160000.00,815000.00,-7.94,101.00,97.81,97.81,2025-07-25 11:52:03,2025-07-25 12:02:04,4f9593d1-33a2-48e2-8476-cd793281310c
31.29,43.20,-4.68,60,128000.00,1100000.00,1900000.00,44.05,255.00,1513.00,1513.00,2025-07-25 12:07:27,2025-07-25 12:17:28,1f1babb0-7729-4e72-bcea-f01cbfd51655
-26.00,1.06,-40.59,60,146000.00,1500000.00,3000000.00,11.45,213.00,1973.00,1973.00,2025-07-25 12:19:03,2025-07-25 12:29:04,b552f494-21c5-42d0-9ba5-72a1570e1138
43.36,44.70,-4.32,480,41000.00,131000.00,305000.00,12.43,72.40,54.99,72.31,2025-07-25 12:30:40,2025-07-25 12:40:41,0a554d64-bb53-4e5f-b08e-42b7e0a1a2e5
-15.90,2.76,-21.02,540,44000.00,153000.00,329000.00,14.23,111.00,93.39,100.00,2025-07-25 12:42:15,2025-07-25 12:52:16,4caffc9a-31e3-486e-8c41-6bb858d51b1b
-8.44,0.00,-10.93,180,37000.00,106000.00,229000.00,8.47,25.80,43.06,43.06,2025-07-25 12:58:58,2025-07-25 13:08:58,c5b18a53-b6fb-41d3-bcb8-259a32d0f990
4.33,20.78,-7.61,60,34000.00,66000.00,59000.00,43.22,89.41,641.00,641.00,2025-07-25 13:10:31,2025-07-25 13:20:32,c59228f0-b928-46b7-a244-ac810ac5d280
52.08,61.07,-14.11,60,36000.00,72000.00,75000.00,-7.67,103.00,702.00,702.00,2025-07-25 13:22:06,2025-07-25 13:32:07,9c8cdfe7-d5c1-4efe-828c-0b03e4dcaf41
-40.64,7.22,-43.03,37,67000.00,356000.00,137000.00,40.20,276.00,276.00,276.00,2025-07-25 13:55:23,2025-07-25 14:05:23,7592c928-aa2b-4b5d-9f9e-b4d8d558ace6
-22.24,2.49,-22.57,52,56000.00,243000.00,396000.00,10.77,156.00,156.00,156.00,2025-07-25 14:09:55,2025-07-25 14:19:55,e7557b94-03df-4903-8920-ad9dd69387e5
0.39,1.76,-0.39,11520,40000.00,103000.00,153000.00,4.61,-0.66,224.00,393.00,2025-07-25 14:21:30,2025-07-25 14:31:31,43fb9bc5-0c88-4735-bb41-fc9a51e72f5e
-7.26,0.80,-7.37,11520,40000.00,102000.00,157000.00,-0.79,8.74,207.00,392.00,2025-07-25 14:33:05,2025-07-25 14:43:06,96de3e65-b7d3-4150-a9b4-d6c542d3423d
16.23,16.23,-6.71,2880,58000.00,205000.00,384000.00,8.19,16.97,142.00,63.56,2025-07-25 14:45:47,2025-07-25 14:55:48,74a1eba7-8c74-4447-ace1-d218c2f74c50
-17.76,0.00,-17.80,2880,63000.00,235000.00,395000.00,11.88,45.08,188.00,119.00,2025-07-25 14:57:22,2025-07-25 15:07:23,ab5a527d-664d-429d-9b05-894772543bf8
1.87,13.88,-0.90,1440,297000.00,6800000.00,3000000.00,-4.89,38.96,95.82,22.24,2025-07-25 15:08:57,2025-07-25 15:18:58,31f67924-2d09-4855-a239-a31b114a1482
14.80,33.42,-9.83,43,46000.00,156000.00,623000.00,38.11,110.00,110.00,110.00,2025-07-25 15:20:32,2025-07-25 15:30:32,f331c819-d74f-4772-88ba-52285626e156
-15.09,33.60,-25.13,55,48000.00,173000.00,723000.00,-0.09,132.00,132.00,132.00,2025-07-25 15:32:06,2025-07-25 15:42:07,297ce1f5-e61d-4872-8020-61218fe98d6b
-13.34,2.29,-26.45,55,41000.00,125000.00,480000.00,-3.62,66.12,66.12,66.12,2025-07-25 15:43:40,2025-07-25 15:53:41,55eab1d2-4b5d-4cc3-a17e-96b1f007d15b
4.52,15.16,-25.89,15,85000.00,537000.00,1200000.00,-1.35,608.00,608.00,608.00,2025-07-25 15:55:14,2025-07-25 16:05:15,7a678f4b-6e69-4e4f-9499-5e01145ae7df
-40.95,8.98,-52.15,27,82000.00,484000.00,1800000.00,-0.28,538.00,538.00,538.00,2025-07-25 16:06:48,2025-07-25 16:16:48,2d7baf22-c689-4cdc-bdea-bbf6c150ac89
-0.75,19.67,-10.43,57,42000.00,135000.00,583000.00,-3.75,79.55,79.55,79.55,2025-07-25 16:18:21,2025-07-25 16:28:22,a2d7023d-cfee-4f55-be6b-bd776348344e
10.57,10.57,0.00,11520,89000.00,534000.00,677000.00,-9.85,-6.50,58.91,106.00,2025-07-25 16:30:19,2025-07-25 16:40:19,133cbe43-8f5d-4fd3-8445-060037909a5b
-2.20,12.80,-11.38,60,45000.00,152000.00,594000.00,57.22,31.29,102.00,102.00,2025-07-25 16:41:54,2025-07-25 16:51:54,740cf52c-ab1a-4c62-98f4-ba3404cd5789
9.64,24.48,-1.71,11520,91000.00,562000.00,689000.00,-4.62,2.72,81.06,81.89,2025-07-25 16:54:35,2025-07-25 17:04:36,0b364d22-3b2f-4dd2-a319-28f1d92b1984
4.97,5.28,-29.76,60,42000.00,130000.00,660000.00,13.75,-9.13,73.56,73.56,2025-07-25 17:06:11,2025-07-25 17:16:11,bbb23f15-f452-4a23-af5b-7f7eed184db8
-6.22,23.98,-40.37,28,109000.00,1400000.00,1000000.00,23.75,3072.00,3072.00,3072.00,2025-07-25 17:17:44,2025-07-25 17:27:44,687a8012-3fbf-4fbd-a98c-d164cacf60c9
-10.75,43.01,-10.75,40,112000.00,1500000.00,1300000.00,36.52,3229.00,3229.00,3229.00,2025-07-25 17:29:18,2025-07-25 17:39:19,f98ecd28-d5ce-4745-9d74-fe007b0ed494
13.33,28.48,-11.56,48,75000.00,432000.00,239000.00,9.79,286.00,286.00,286.00,2025-07-25 17:40:52,2025-07-25 17:50:52,7470132a-118e-473b-bbfc-92f3dfbc7fb3
18.60,22.11,-5.03,59,88000.00,578000.00,376000.00,12.26,442.00,442.00,442.00,2025-07-25 17:52:27,2025-07-25 18:02:27,0ad2f410-4aca-4e79-8c39-78ba789bbd5a
-3.44,6.31,-3.83,43200,537000.00,9800000.00,1500000.00,1.40,13.91,80.39,57.79,2025-07-25 18:04:06,2025-07-25 18:14:06,15c08cfe-aafe-4ada-bfc9-af5a40f9710a
1.20,16.72,-11.45,120,41000.00,127000.00,467000.00,-7.63,413.00,68.55,68.55,2025-07-25 18:15:43,2025-07-25 18:25:44,cff60d2e-fa2d-46e3-bfbf-8744692b0b1d
-0.22,16.01,-0.66,14400,579000.00,14800000.00,6700000.00,25.08,72.97,523.00,1050.00,2025-07-25 18:27:17,2025-07-25 18:37:18,06260c24-b9c2-4b9b-beed-37b00dc98327
-3.32,0.02,-3.33,43200,532000.00,9600000.00,1600000.00,1.33,4.86,78.87,52.52,2025-07-25 18:38:52,2025-07-25 18:48:53,0d4cef90-d63e-48ce-8143-bcdd1798e90b
-7.16,0.30,-8.89,14400,548000.00,13200000.00,7200000.00,3.92,55.17,385.00,655.00,2025-07-25 18:50:26,2025-07-25 19:00:26,cefc305a-21d9-446b-ab9e-2f806e2cc511
-7.91,87.66,-13.24,48,88000.00,944000.00,775000.00,64.77,135.00,135.00,135.00,2025-07-25 19:02:03,2025-07-25 19:12:04,09612529-40e9-4edd-ab2b-4422c16ca5d4
-8.82,0.61,-8.82,4320,146000.00,1600000.00,544000.00,5.97,62.30,66.38,116.00,2025-07-25 19:14:47,2025-07-25 19:24:48,9afc0aaf-5108-4ffb-8115-c4deec49791c
20.62,23.53,-2.23,60,71000.00,351000.00,1200000.00,-0.50,141.00,360.00,360.00,2025-07-25 19:26:21,2025-07-25 19:36:22,49816786-7769-4907-85d6-654b7efd5439
-7.57,5.75,-8.94,120,72000.00,375000.00,1300000.00,-9.20,153.00,391.00,391.00,2025-07-25 19:37:55,2025-07-25 19:47:56,516df637-844f-4400-a9cd-a6d3a8aac3fd
6.38,6.38,0.00,4320,135000.00,1300000.00,539000.00,-0.12,4.72,52.20,76.45,2025-07-25 19:50:57,2025-07-25 20:00:57,fb40a9a6-6bde-46f6-aca2-555cfe6618a6
49.27,86.53,-2.36,18,44000.00,144000.00,104000.00,31.06,95.78,95.78,95.78,2025-07-25 20:02:31,2025-07-25 20:12:32,559eaa73-2f6e-4385-ae29-588f8b38c555
21.65,26.53,-6.67,60,49000.00,174000.00,1100000.00,26.66,149.00,126.00,126.00,2025-07-25 20:14:06,2025-07-25 20:24:07,81546466-0925-4beb-9976-ba4c278cc9a5
-2.49,12.73,-23.54,60,59000.00,242000.00,1200000.00,21.67,71.35,214.00,214.00,2025-07-25 20:25:41,2025-07-25 20:35:42,925f8da9-ee2a-46ad-95d7-e481450232c6
-4.94,5.96,-20.62,53,48000.00,165000.00,399000.00,-8.73,125.00,125.00,125.00,2025-07-25 20:37:16,2025-07-25 20:47:16,319825d6-28d9-4c8a-9330-7666295106f8
-2.24,0.00,-8.49,10080,105000.00,373000.00,559000.00,1.50,37.22,75.89,81.66,2025-07-25 20:48:55,2025-07-25 20:58:55,620392c7-bbe3-4f01-a528-87371fb0be6d
-14.34,3.90,-14.34,240,79000.00,402000.00,3500000.00,-9.10,1.65,436.00,436.00,2025-07-25 21:00:29,2025-07-25 21:10:29,6eeb841b-8e10-4925-b247-718ad61f40e0
-5.00,0.59,-13.05,300,76000.00,370000.00,3500000.00,4.41,22.22,393.00,393.00,2025-07-25 21:12:03,2025-07-25 21:22:04,47ff6ef1-ed89-4158-bbcc-fc9f82c21107
0.03,14.03,-21.07,60,72000.00,364000.00,1200000.00,-9.82,136.00,373.00,373.00,2025-07-25 21:24:47,2025-07-25 21:34:47,d69d6d58-b352-42b9-9dbf-e6f7720ed3d8
-27.74,2.82,-30.89,60,73000.00,379000.00,1300000.00,17.83,22.09,392.00,392.00,2025-07-25 21:36:20,2025-07-25 21:46:20,9a598079-074c-4658-a5a8-efeae16b774d
-2.36,2.13,-3.60,2880,78000.00,403000.00,1500000.00,1.11,20.54,72.48,84.20,2025-07-25 21:47:54,2025-07-25 21:57:54,ca6047b6-472e-4529-b249-2f0d612f9bed
4.99,6.25,-1.86,2880,77000.00,402000.00,1500000.00,3.22,26.57,78.27,94.09,2025-07-25 21:59:32,2025-07-25 22:09:33,64000776-b541-47af-9389-01efb1cdb789
32.36,54.51,0.00,23,44000.00,142000.00,720000.00,4.14,87.56,87.56,87.56,2025-07-25 22:11:11,2025-07-25 22:21:12,f0f3a325-2c59-4820-a78c-2351cd3de483
-35.03,4.06,-49.06,35,54000.00,211000.00,988000.00,-7.99,177.00,177.00,177.00,2025-07-25 22:22:45,2025-07-25 22:32:46,2f85cd0c-b196-401f-b3e3-6657f922dabd
-0.14,0.07,-0.36,2880,143000.00,1400000.00,90000.00,0.24,1.19,58.11,69.92,2025-07-25 22:34:20,2025-07-25 22:44:20,040872eb-48d9-4397-88fc-b48b0fce980b
53.87,55.25,-0.55,35,177000.00,3800000.00,1400000.00,17.38,434.00,434.00,434.00,2025-07-25 22:45:54,2025-07-25 22:55:55,6d559b41-c340-447d-975d-f880a592911f
15.81,15.81,-5.98,46,217000.00,5600000.00,1800000.00,29.42,698.00,698.00,698.00,2025-07-25 22:57:29,2025-07-25 23:07:29,5873bdfe-3770-40fa-8456-b6d8b60c58ff
1.11,1.53,0.00,2880,145000.00,1400000.00,92000.00,-0.27,3.64,50.22,74.72,2025-07-25 23:09:03,2025-07-25 23:19:03,63036e38-f551-463f-8189-05c584706cd1
-51.44,15.86,-53.76,23,152000.00,814000.00,2300000.00,40.51,956.00,956.00,956.00,2025-07-25 23:20:36,2025-07-25 23:30:37,548c77e0-921c-4aad-ad35-7a67152e1c00
-18.98,9.63,-37.22,35,124000.00,468000.00,3000000.00,-4.05,507.00,507.00,507.00,2025-07-25 23:32:11,2025-07-25 23:42:12,53cf1915-b50f-4503-8bd9-decb106d35c5
-6.06,3.21,-60.55,27,62000.00,253000.00,1700000.00,29.51,229.00,229.00,229.00,2025-07-25 23:44:55,2025-07-25 23:54:56,e0366bc0-6530-4b12-8ce6-4350e679b898
-11.80,45.75,-13.16,38,67000.00,282000.00,2100000.00,45.36,267.00,267.00,267.00,2025-07-25 23:56:29,2025-07-26 00:06:30,694d6fe2-e2a8-495d-a711-abfcf542e590
